cource,type,ver,image_path,rate_0,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10,rate_11
ココナッツモール,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_00h30m02s.jpg,16351,17617,12880,11020,11340,10836,19104,10581,14067,11616,18294,10194
3DSレインボーロード,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_00h33m44s.jpg,16344,17604,12891,11013,11368,10819,10599,14040,11638,18315,10187,13554
ドルフィンみさき,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_00h37m05s.jpg,16313,12890,11046,11390,10827,14052,11649,18302,10176,13578,11231,0
ココナッツモール,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_00h41m05s.jpg,16334,12886,11061,11370,10820,14024,18299,13600,11237,0,0,0
ワリオこうざん,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_00h45m32s.jpg,9070,14818,12689,12639,12071,18271,15014,10622,10306,19012,10368,11373
キノコリッジウェイ,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_00h49m29s.jpg,9067,14817,12714,12627,12086,18257,15018,10294,19030,10372,11393,10100
DKジャングル,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_00h53m23s.jpg,9079,14813,12692,12642,12117,18243,15023,10277,19044,10394,11379,10097
ニンニンドージョー,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_00h57m32s.jpg,9095,14813,12676,12636,18210,15043,10294,19017,10389,11401,0,12002
キノピオハイウェイ,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_01h01m32s.jpg,9125,14809,12670,12651,18225,15013,10303,19016,10411,11381,11986,10638
マリオカートスタジアム,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_01h05m32s.jpg,9153,14785,12665,18245,15024,10299,18983,10433,11367,11997,12831,0
ドルフィンみさき,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_01h09m11s.jpg,9184,14790,12684,18212,15006,10306,18966,10459,11348,0,0,89361
グラグラかざん,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_01h13m59s.jpg,16260,14290,9513,12626,15308,9210,16595,11608,9675,5963,1329,18227
ツルツルツイスター,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_01h18m29s.jpg,10103,10595,14601,16463,18053,14294,10228,14723,12496,14068,18200,18198
DKジャングル,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_01h22m08s.jpg,10124,10592,14604,16453,18070,14323,10216,14741,12483,14047,18202,18190
ドラゴンロード,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_01h26m02s.jpg,10144,10580,14613,16468,18087,14312,10220,12470,14051,18224,18182,10491
ハイラルサーキット,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_01h29m50s.jpg,10172,14610,16467,18056,14340,10210,12486,14059,18207,0,1069,21722
ヨッシーサーキット,200cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_01h34m05s.jpg,10168,14629,16458,18059,14314,12494,14074,18181,18213,0,0,0
ココナッツモール,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_01h37m32s.jpg,11898,6058,13777,10114,10157,10538,16286,18631,5686,0,0,0
メイプルツリーハウス,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】レート戦【シェリンにじさんじ】_01h41m23s.jpg,11927,6053,13798,10113,10530,16297,5688,9377,18171,10499,18741,16169
エキサイトバイク,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h06m44s.jpg,25337,31202,9778,9174,9732,10216,11903,16774,10588,18811,15247,0
SFCレインボーロード,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h09m59s.jpg,25356,31208,9783,9163,9746,10210,11919,16793,10595,18786,15235,11831
ピーチサーキット,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h13m02s.jpg,25370,31202,9771,9168,9742,10199,11910,16797,10613,18808,15231,11853
スカイガーデン,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h16m38s.jpg,25342,31219,9785,9180,9744,10218,11932,16782,10603,18826,1520,11854
ココナッツモール,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h20m35s.jpg,31226,9789,9188,9760,10210,11939,16790,10598,18843,15228,0,25926
3DSレインボーロード,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h23m59s.jpg,31238,9788,9185,9763,10195,11940,16804,10612,18850,0,0,0
ドラゴンロード,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h27m17s.jpg,31250,9807,9193,9774,10210,11937,16827,10606,18819,15219,11828,22109
エレクトロドリーム,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h31m50s.jpg,31244,9807,9186,9782,10203,11949,10629,18841,15210,0,0,0
マリオカートスタジアム,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h35m50s.jpg,31256,9803,9208,10220,10634,18862,15197,11813,22103,0,0,0
DKジャングル,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h39m08s.jpg,31272,9803,9221,10243,10616,18837,15194,11801,22108,0,0,18208
ドルフィンみさき,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h42m47s.jpg,14709,22079,14491,10032,1000,11868,25354,11294,9328,0,0,0
グラグラかざん,mirror,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h48m26s.jpg,14719,11865,25370,11339,9964,12615,18837,10735,28002,29009,0,16471
トーキョースクランブル,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h51m59s.jpg,14694,11854,25382,11323,9966,12614,18839,10764,28022,0,0,16469
チョコマウンテン,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h54m59s.jpg,14710,11853,25361,11317,9991,12597,18835,10746,28043,0,0,16477
キノピオハーバー,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_00h58m32s.jpg,14720,11877,25359,11322,9989,12590,18827,10733,28049,32982,29026,16504
ニンニンドージョー,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h02m17s.jpg,14726,11871,25366,11347,9987,12568,18819,10748,28070,0,2901,16483
サンシャインくうこう,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h06m05s.jpg,14732,11885,25366,11342,9986,18816,10735,28086,32979,29037,16503,26047
カラカラさばく,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h09m44s.jpg,14718,11883,11347,18838,10747,28087,32959,29057,16518,0,0,0
シャーベットランド,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h13m32s.jpg,14702,11348,18828,10741,28099,32963,29073,18637,25298,22144,2594,0
キノピオサーキット,200cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h17m02s.jpg,14730,11330,18826,10731,28121,32944,29083,18647,25306,22148,8529,10575
キノコリッジウェイ,200cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h19m26s.jpg,14739,11322,18816,10720,28128,32952,29084,18642,25300,22171,25943,10561
カラカラさばく,mirror,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h22m32s.jpg,14728,11338,18791,10742,28111,32960,29076,18672,25319,22150,25942,10564
ベビィパーク,mirror,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h26m17s.jpg,11334,18821,10750,28128,32945,29077,18657,25318,22128,25951,10550,26051
ねじれマンション,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h29m26s.jpg,18818,10771,28146,32916,29061,18669,25300,22132,25922,10579,0,10679
ドーナツへいや,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h32m56s.jpg,18834,10770,32924,29063,18666,25320,22112,25946,10571,26065,10673,43412
ドラゴンロード,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h36m35s.jpg,18811,10773,32939,29061,18653,25336,22111,25932,10562,26069,0,43428
GBAマリオサーキット,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h40m05s.jpg,18822,10786,32911,29073,18669,25361,22105,25927,10549,0,0,589
エレクトロドリーム,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h43m11s.jpg,18809,10789,32912,29085,18686,25387,22104,25913,10540,43399,0,8775
トーキョースクランブル,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h46m50s.jpg,18803,10795,32931,29102,18705,25363,22116,25917,10525,0,0,0
チョコマウンテン,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h49m50s.jpg,18828,10783,32950,29095,18719,25348,22123,25907,10537,0,0,0
ニンニンドージョー,150cc,DLC1,data\images_person1\DLC1\【マリオカート8DX】昼レート【シェリンにじさんじ】_01h53m17s.jpg,18842,10794,32959,29112,18714,25324,22121,25911,10522,43374,10531,8806
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h06m44s.jpg,22862,21247,9872,19414,9777,38583,27085,27133,22260,20016,12172,0
SFCレインボーロード,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h10m32s.jpg,22873,9885,19433,9795,38595,27058,27154,22257,20009,12151,8868,0
マリオカートスタジアム,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h14m08s.jpg,22873,9896,19407,9801,38602,27079,27155,22278,19988,12171,8872,19416
スイーツキャニオン,mirror,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h18m14s.jpg,9921,19411,27095,27123,22304,19976,12190,8873,19415,31917,43726,0
チョコマウンテン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h21m41s.jpg,12389,17359,9819,11190,9580,9221,16668,9689,15740,17584,12175,0
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h24m41s.jpg,12375,17374,9828,9581,9227,16673,9711,15740,17605,12156,19995,0
チョコマウンテン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h28m02s.jpg,27571,22778,25758,22984,28443,34121,34934,41572,38394,35855,0,0
マリオカートスタジアム,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h33m26s.jpg,27591,22782,28473,34114,34949,41564,38363,35872,46236,20004,42913,25605
SFCレインボーロード,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h37m53s.jpg,32468,20807,23944,20473,31353,20222,36713,21671,23857,29146,27513,0
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h41m14s.jpg,32478,20814,23953,20464,31342,20218,36725,23839,29153,20036,28445,0
SFCレインボーロード,200cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h44m56s.jpg,32490,20828,23940,20458,31336,20203,36710,23870,29163,20066,28445,20461
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h48m41s.jpg,32488,20811,23970,20473,31324,36685,23885,29181,20091,20454,25638,0
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h52m53s.jpg,32475,23976,20467,31298,36703,23911,29162,20112,20469,28428,21468,0
SFCレインボーロード,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_00h56m38s.jpg,32469,23963,20462,36702,23893,29153,20122,20489,28453,21492,37689,0
ドーナツへいや,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h00m02s.jpg,32486,23994,20446,23904,29124,20122,28463,21480,37697,24425,19456,0
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h04m05s.jpg,32465,29098,20157,28481,21474,37704,19464,24005,33170,22564,23700,20143
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h07m41s.jpg,32481,29079,20151,28457,21452,37721,19489,24015,33161,22581,23695,20152
マリオカートスタジアム,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h11m17s.jpg,32483,29098,20176,21486,24005,33157,22584,23711,20151,46879,70090,0
SFCレインボーロード,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h14m50s.jpg,32479,29076,20156,21515,23992,33143,22597,23729,20152,46888,70083,43753
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h18m29s.jpg,32455,29092,20146,21530,23994,33134,22605,23747,20132,46902,70063,43773
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h22m02s.jpg,32455,29099,20147,21564,23987,33144,22609,23724,20157,46875,70038,43789
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h25m44s.jpg,32437,29072,20172,21563,23994,33163,22602,20173,46848,70055,43795,0
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h30m26s.jpg,25332,49270,6259,9880,35608,10277,26961,21441,20183,0,0,0
SFCレインボーロード,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h33m41s.jpg,25330,9872,10291,20197,16222,48922,0,0,0,0,0,0
SFCレインボーロード,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h37m11s.jpg,35604,29479,0,35362,36741,99994,21606,25549,43513,21672,0,0
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h43m02s.jpg,35602,29471,36738,99999,21627,25600,43504,21724,20190,27092,25633,9880
スイーツキャニオン,150cc,DLC1,data\images_person1\DLC1\【マリカ8DX】もうそろそろDLC第二弾じゃねーの【シェリンにじさんじ】_01h46m50s.jpg,35614,29477,36712,99979,21637,25594,43523,21727,20180,27105,25657,0
